frame,object_name,yolo_confidence,depth_ft,used_vlm,output_text,latency_ms,direction
257,potted plant,0.259,19.63,1,"1. the obstacle in the image is a large plant with big leaves.
2. it is on the left side of the view.
3. to navigate around it, move to the right and continue walking forward.",5199.99,left
258,person,0.279,23.69,0,[FAST MODE - HIGH CONF],148.11,left
259,bench,0.353,20.74,0,[FAST MODE - HIGH CONF],111.37,left
260,chair,0.269,21.07,0,[FAST MODE - HIGH CONF],122.49,left
261,bench,0.284,20.7,0,[FAST MODE - HIGH CONF],164.29,left
262,bench,0.261,21.3,0,[FAST MODE - HIGH CONF],175.45,left
263,potted plant,0.25,17.77,1,"1. the obstacle in the image appears to be a potted plant with long green leaves partially obstructing the view through the window.
2. the potted plant is located on the left side of the photo, as it stands between the window and the brick wall.
3. to navigate this obstacle, you can either move around the plant or carefully move it out of the way to clear the path.",6635.89,left
264,person,0.267,21.4,0,[FAST MODE - HIGH CONF],119.43,left
265,chair,0.279,20.17,0,[FAST MODE - HIGH CONF],112.61,left
266,person,0.258,25.57,1,"1. the obstacle in the image is a blue folding chair.
2. it is located on the left side of the view, behind the person sitting on it.
3. to navigate around the chair, move to the right side of the view.",5468.3,left
267,person,0.262,25.16,0,[FAST MODE - HIGH CONF],168.7,left
268,chair,0.257,19.52,1,"1. the obstacle in the image is a red purse hanging on the armrest of a blue chair.
2. it is located on the left side of the view, as it hangs from the right armrest.
3. to navigate around this obstacle, one should move to the right and avoid the chair with the purse on its armrest.",6474.25,left
269,person,0.263,25.48,0,[FAST MODE - HIGH CONF],133.67,left
270,person,0.316,24.94,0,[FAST MODE - HIGH CONF],134.06,left
271,chair,0.364,21.78,0,[FAST MODE - HIGH CONF],127.84,left
272,person,0.255,25.02,1,"1. the obstacle in the image is a person wearing a blue shirt and a white helmet, standing on a skateboard in front of another person who is walking away from him.
2. the person on the skateboard is positioned to the right of the view.
3. to navigate around this obstacle, one should move left to avoid colliding with them while also maintaining awareness of their surroundings and any other pedestrians who may be nearby.",7504.58,left
273,person,0.289,24.15,0,[FAST MODE - HIGH CONF],129.13,left
274,person,0.26,21.72,1,"1. the obstacle in the image is likely a street sign, which could be a traffic sign or pedestrian crossing sign.
2. it is on the left side of the view.
3. turn right to reach the street sign.",5403.45,left
275,person,0.256,24.47,1,"1. the obstacle in the image is a person wearing a white helmet and blue shirt.
2. this person is on the left side of the view.
3. to navigate around this person, move to their right.",5364.6,left
276,potted plant,0.268,20.04,0,[FAST MODE - HIGH CONF],135.15,right
277,person,0.319,24.46,0,[FAST MODE - HIGH CONF],128.49,left
278,chair,0.308,20.83,0,[FAST MODE - HIGH CONF],114.65,left
279,bench,0.287,20.72,0,[FAST MODE - HIGH CONF],123.23,left
280,bench,0.271,19.99,0,[FAST MODE - HIGH CONF],132.11,left
281,person,0.317,23.17,0,[FAST MODE - HIGH CONF],185.86,left
282,potted plant,0.335,20.58,0,[FAST MODE - HIGH CONF],203,right
283,chair,0.325,22.49,0,[FAST MODE - HIGH CONF],210.36,left
284,chair,0.314,22.12,0,[FAST MODE - HIGH CONF],175.73,left
285,bench,0.291,21.46,0,[FAST MODE - HIGH CONF],159.23,left
286,bench,0.286,19.91,0,[FAST MODE - HIGH CONF],169.54,left
287,person,0.325,25.05,0,[FAST MODE - HIGH CONF],166.79,left
288,person,0.282,25.2,0,[FAST MODE - HIGH CONF],152.92,left
289,potted plant,0.27,17.04,0,[FAST MODE - HIGH CONF],173.55,right
290,potted plant,0.255,18.25,1,"1. the obstacle in the image is a large plant with long leaves.
2. the plant is located on the ground, slightly off-center to the left of the view.
3. to navigate around this obstacle, move slightly to the right and avoid bumping into it.",5932.55,left
291,person,0.251,25.08,1,"1) the obstacle in the image is likely a person who is standing.
2) this person is located on the right side of the view, behind the woman with her hands on her face.
3) to navigate around this obstacle, you should move to the left and find an alternate path.",5920.87,left
292,person,0.252,28.3,1,"1. the obstacle in the image is a person's leg.
2. it is located on the right side of the view.
3. move left to avoid hitting the leg.",5016.81,left
293,person,0.254,25.72,1,"1. the obstacle in the image is likely a person sitting on a bench.
2. the bench with the person sitting on it is located to the left of the view.
3. to navigate around this obstacle, move right until you can safely pass by the bench.",5870.46,left
294,potted plant,0.283,24.01,0,[FAST MODE - HIGH CONF],138.95,right
295,potted plant,0.278,22.57,0,[FAST MODE - HIGH CONF],172.23,right
296,chair,0.252,20.76,1,"1. the object in question is likely a red frisbee stuck to a blue chair with a string, forming an l-shape.
2. it is on the left side of the image.
3. move your hand towards the left side of the image to feel for and retrieve the frisbee.",6008.33,left
297,bench,0.251,22.39,1,"1. the obstacle in the image is a blue folding chair that the person is sitting on.
2. the chair is located in the center of the view, with other people and objects surrounding it.
3. to navigate around the obstacle, you should move to the right until you reach an open space without any chairs or obstructions.",11967.91,right
298,chair,0.27,21.29,0,[FAST MODE - HIGH CONF],187.21,left
299,potted plant,0.285,23.6,0,[FAST MODE - HIGH CONF],168.36,right
300,potted plant,0.253,18.43,1,"1. the obstacle in the image is a plant with leaves that are too close to a window.
2. the plant is located on the right side of the view, near a red brick wall and a concrete step.
3. to navigate around the obstacle, move away from the plant towards the left side of the image.",6069.62,left
301,potted plant,0.262,21.84,0,[FAST MODE - HIGH CONF],179.95,right
302,bench,0.268,10.89,0,[FAST MODE - HIGH CONF],171.4,left
303,bench,0.251,8.73,0,[FAST MODE - TOO CLOSE],179.29,left
304,person,0.295,23.97,0,[FAST MODE - HIGH CONF],153.38,left
305,bench,0.258,20.4,1,"1. the obstacle in the image is a chair with an orange cat hanging from its legs.
2. it is positioned on the left side of the view, as there's a blue table behind it.
3. to navigate around this obstacle, one should move to the right or pass by the chair and continue forward.",6161.49,left
306,bench,0.272,21.62,0,[FAST MODE - HIGH CONF],183.44,left
307,person,0.258,24.82,1,"1. the obstacle in the image is a person walking.
2. the person is on the side of the view, not in the center.
3. move right to avoid colliding with the person.",5105.35,right
308,chair,0.267,20.42,0,[FAST MODE - HIGH CONF],174.96,left
309,person,0.267,25.14,0,[FAST MODE - HIGH CONF],177.34,left
310,person,0.295,26.68,0,[FAST MODE - HIGH CONF],133.37,left
311,person,0.267,27.44,0,[FAST MODE - HIGH CONF],130.9,left
312,potted plant,0.326,9.89,0,[FAST MODE - TOO CLOSE],162.16,left
313,person,0.308,23.14,0,[FAST MODE - HIGH CONF],177.22,left
314,person,0.258,26.66,1,"1. the obstacle is likely a curb on the sidewalk.
2. it is located to the right of the two girls in the image.
3. to avoid the obstacle, the girl should move left from her current position.",5680.6,left
315,potted plant,0.29,20.47,0,[FAST MODE - HIGH CONF],150.74,right
316,potted plant,0.268,19.21,0,[FAST MODE - HIGH CONF],147.15,right
317,potted plant,0.255,21.82,1,"1. the obstacle in the image is a low hedge bush on top of grass with its roots and leaves exposed above ground level, making it difficult for pedestrians to navigate around.
2. the obstruction is located in the center of the view.
3. to bypass the obstacle, one should move right and then left again after passing the low hedge bush.",6598.93,left
318,potted plant,0.26,20.86,1,"1. the obstacle in the image is likely a bush that is blocking a path.
2. it is located on the right side of the view.
3. to navigate around it, move to the left and then forward when you reach the bush.",5665.76,left
319,person,0.271,25.72,0,[FAST MODE - HIGH CONF],149.86,left
320,chair,0.265,20.98,0,[FAST MODE - HIGH CONF],150.16,left
321,person,0.253,24.61,1,"what the obstacle likely is: a person in a wheelchair.

whether it is on the left, center, or right of the view: right.

a short navigation instruction such as “move left” or “move right.” move left.",5706.22,left
322,person,0.29,20.88,0,[FAST MODE - HIGH CONF],199.93,left
323,person,0.269,21.11,0,[FAST MODE - HIGH CONF],181.86,left
324,person,0.276,21.65,0,[FAST MODE - HIGH CONF],142.5,left
325,chair,0.367,20.36,0,[FAST MODE - HIGH CONF],153.12,left
326,person,0.393,25.75,0,[FAST MODE - HIGH CONF],174.89,left
327,person,0.268,25.26,0,[FAST MODE - HIGH CONF],166.85,left
328,person,0.288,23.87,0,[FAST MODE - HIGH CONF],177.1,left
329,person,0.376,26.74,0,[FAST MODE - HIGH CONF],168.4,left
330,person,0.336,24.82,0,[FAST MODE - HIGH CONF],167.27,left
331,person,0.263,25.53,0,[FAST MODE - HIGH CONF],179.48,left
332,person,0.295,23.95,0,[FAST MODE - HIGH CONF],175.6,left
333,person,0.255,25.26,1,"1. the obstacle in the image is a person sitting on a chair.
2. this person is located to the left of the woman holding the child.
3. if you are moving towards the woman, go right.",5326.66,left
334,person,0.259,24.66,1,"1. a blue and white chair that has a person sitting in it.
2. it is located on the left side of the image.
3. to navigate to this object, move towards the edge of the frame where you will find a paved surface with chairs underneath.",5811.96,left
335,person,0.253,23.98,1,"1. a blue chair that might be causing obstruction.
2. the chair is on the left side of the image.
3. move to the right, around the chair and back to your desired location.",5212.9,left
336,person,0.261,24.29,0,[FAST MODE - HIGH CONF],875.66,left
337,chair,0.257,20.24,1,"1. the obstacle in the image is a person walking by.
2. it is on the right side of the view, behind the blue chair.
3. to navigate around it, move to the left and sit down on the blue chair if possible.",5800.69,left
338,person,0.28,24.67,0,[FAST MODE - HIGH CONF],151.58,left
339,person,0.287,24.49,0,[FAST MODE - HIGH CONF],144.52,left
340,person,0.268,24.73,0,[FAST MODE - HIGH CONF],140.34,left
341,chair,0.274,20.23,0,[FAST MODE - HIGH CONF],151.11,left
342,person,0.25,25.07,1,"1. the obstacle is likely a person wearing a white hat and carrying a black bag.
2. the person is in the center of the image.
3. move to the left or right to avoid colliding with the person.",5115.48,left
343,person,0.259,21.55,1,"1. the obstacle in the image is likely a person walking by.
2. it is located on the right side of the view.
3. to avoid the obstacle, it's best to move left or towards the blue chair.",5208.73,left
344,person,0.274,20.62,0,[FAST MODE - HIGH CONF],135.7,left
345,chair,0.277,19.8,0,[FAST MODE - HIGH CONF],127.44,left
346,person,0.292,24.6,0,[FAST MODE - HIGH CONF],140.35,left
347,person,0.282,23.71,0,[FAST MODE - HIGH CONF],139.42,left
348,person,0.292,25.14,0,[FAST MODE - HIGH CONF],147.48,left
349,chair,0.297,19.2,0,[FAST MODE - HIGH CONF],152.45,left
350,person,0.282,25.39,0,[FAST MODE - HIGH CONF],167.48,left
351,chair,0.278,21.09,0,[FAST MODE - HIGH CONF],135.11,left
352,person,0.29,26.26,0,[FAST MODE - HIGH CONF],150.62,left
353,person,0.252,25.9,1,"1. the obstacle in the image is a blue folding chair that appears to be folded up and partially blocking the walkway.
2. it is on the left side of the view.
3. to continue walking, you should move right of the chair.",5449.78,left
354,person,0.339,25.3,0,[FAST MODE - HIGH CONF],131.25,left
355,person,0.291,26.18,0,[FAST MODE - HIGH CONF],127.6,left
356,person,0.279,25.98,0,[FAST MODE - HIGH CONF],123.25,left
357,person,0.254,27.02,1,"1. the obstacle in the image is likely a person walking away from the camera.
2. it is on the left side of the view.
3. to avoid the obstacle, move to the right.",4851.63,left
358,person,0.316,25.13,0,[FAST MODE - HIGH CONF],134.68,left
359,person,0.274,25.52,0,[FAST MODE - HIGH CONF],129.38,left
360,chair,0.312,20.81,0,[FAST MODE - HIGH CONF],122.3,left
361,chair,0.278,20.73,0,[FAST MODE - HIGH CONF],124.6,left
362,person,0.295,24.97,0,[FAST MODE - HIGH CONF],134.38,left
363,person,0.328,24.94,0,[FAST MODE - HIGH CONF],151.35,left
364,person,0.267,26.82,0,[FAST MODE - HIGH CONF],175.34,left
365,person,0.256,26.57,1,"1. the obstacle in the image is a chair that the person cannot sit on.
2. the chair is located on the left side of the view.
3. to navigate, move towards the right to reach the other chair where someone else is sitting.",5398.19,left
366,chair,0.272,19.98,0,[FAST MODE - HIGH CONF],150.98,left
367,person,0.266,24.98,0,[FAST MODE - HIGH CONF],132.39,left
368,person,0.253,26.4,1,"1. the obstacle in the image is a blue bench.
2. the blue bench is located on the right side of the view.
3. to navigate around the obstacle, move to the left until you are clear of the bench.",5258.09,left
369,person,0.266,25.57,0,[FAST MODE - HIGH CONF],135.95,left
370,person,0.273,24.76,0,[FAST MODE - HIGH CONF],128.52,left
371,person,0.28,25.48,0,[FAST MODE - HIGH CONF],128.31,left
372,person,0.265,26.28,0,[FAST MODE - HIGH CONF],130.03,left
373,person,0.299,25.71,0,[FAST MODE - HIGH CONF],136.6,left
374,person,0.265,26.27,0,[FAST MODE - HIGH CONF],159.18,left
375,person,0.258,24.83,1,"1. the obstacle in the image is a blue bench.
2. it is located on the right side of the view.
3. to move past the obstacle, one should take a step to the left and continue walking forward.",5359.62,left
376,person,0.303,26.42,0,[FAST MODE - HIGH CONF],128.53,left
377,person,0.268,27.66,0,[FAST MODE - HIGH CONF],123.8,left
378,bench,0.258,21.45,1,"1. the obstacle is a blue chair that the person cannot sit on because their legs are on it.
2. the blue chair is located to the left of the view, where the person's feet are placed.
3. move your feet off the chair and reposition them so you can sit comfortably.",5693.03,left
379,person,0.342,27.57,0,[FAST MODE - HIGH CONF],134.02,left
380,person,0.321,26.16,0,[FAST MODE - HIGH CONF],131.25,left
381,person,0.328,26.14,0,[FAST MODE - HIGH CONF],122.49,left
382,person,0.255,25.82,1,"1. the obstacle in the image is likely a tree trunk that they need to go around.
2. it appears to be on the left side of the view, as there are people walking down the path and not encountering any other obstructions.
3. move towards the right side of the frame if possible to avoid the tree trunk.",5950.74,left
383,person,0.297,26.73,0,[FAST MODE - HIGH CONF],135.71,left
384,person,0.26,25.88,1,"1. the obstacle is a person standing in front of another person who is walking with them.
2. it is on the right side of the view.
3. to navigate around it, move left or towards the person leading.",5114.3,left
385,person,0.29,23.51,0,[FAST MODE - HIGH CONF],131.36,left
386,person,0.26,24.3,0,[FAST MODE - HIGH CONF],131.77,left
387,person,0.277,25.94,0,[FAST MODE - HIGH CONF],128.2,left
388,person,0.356,24.77,0,[FAST MODE - HIGH CONF],131.85,left
389,person,0.276,26.09,0,[FAST MODE - HIGH CONF],127.37,left
390,chair,0.26,19.28,1,"1. the obstacle in the image appears to be a hanging orange bag or purse on the back of a blue chair.
2. it is located on the left side of the view, as it hangs from one of the chair's legs.
3. to avoid hitting the obstacle, the user should move their chair away from the orange item.",5952.61,left
391,person,0.261,25.26,0,[FAST MODE - HIGH CONF],134.44,left
392,person,0.304,25.41,0,[FAST MODE - HIGH CONF],130.63,left
393,chair,0.257,18.94,1,"1. the obstacle in the image is a blue chair with a brown bag hanging from it.
2. the chair is located on the right side of the view.
3. move to the left to avoid hitting or tripping over the chair and its attached bag.",5334.72,left
394,person,0.262,25.16,0,[FAST MODE - HIGH CONF],145.45,left
395,potted plant,0.293,9.31,0,[FAST MODE - TOO CLOSE],128.1,left
396,potted plant,0.31,9.55,0,[FAST MODE - TOO CLOSE],132.27,left
397,person,0.337,23.82,0,[FAST MODE - HIGH CONF],131.61,left
398,person,0.275,25.38,0,[FAST MODE - HIGH CONF],142.91,left
399,chair,0.257,18.76,1,"1. the obstacle in the image is likely a hammock with an orange and blue color scheme, hanging from the chair's legs.
2. the hammock is situated on the left side of the view.
3. to navigate this obstacle, one should move to the right side of the table to avoid the hammock.",5913.34,left
400,person,0.332,24.45,0,[FAST MODE - HIGH CONF],128.39,left
401,person,0.257,23.88,1,"1. the person in the background appears to be a pedestrian crossing the street.
2. it is located on the right side of the view, behind the main subject of the photo.
3. you can either move left or right, depending on your current position relative to the main subject and the obstacle.",5715.48,left
402,person,0.287,26.2,0,[FAST MODE - HIGH CONF],134.05,left
403,chair,0.273,19.38,0,[FAST MODE - HIGH CONF],125.49,left
404,bench,0.263,6.38,0,[FAST MODE - TOO CLOSE],123.5,left
405,person,0.29,25.64,0,[FAST MODE - HIGH CONF],127.31,left
406,potted plant,0.385,6.77,0,[FAST MODE - TOO CLOSE],184.05,left
407,person,0.255,26,1,"1. the obstacle in the image is a person's leg.
2. the leg is located on the right side of the view, with the ankle visible.
3. to navigate around this obstacle, one should move left or maintain current position if it doesn't interfere with their path.",5847.34,left
408,chair,0.261,21.78,0,[FAST MODE - HIGH CONF],173.96,left
409,person,0.294,25.1,0,[FAST MODE - HIGH CONF],163.84,left
410,chair,0.311,20.8,0,[FAST MODE - HIGH CONF],126.68,left
411,chair,0.286,21.93,0,[FAST MODE - HIGH CONF],173.8,left
412,chair,0.255,19.11,1,"1. the obstacle in the image is a brown satchel hanging from one of the chairs' straps.
2. it is on the side of the view, specifically on the left side.
3. to navigate around this obstacle, move to the right and avoid it as you pass by.",5827.54,left
413,person,0.252,24.1,1,"1. the obstacle in the image is a person walking away from another person.
2. this person is on the right side of the view.
3. to navigate around this obstacle, move left or stop to avoid bumping into them.",5380.01,left
414,bench,0.252,25.71,1,"1. the obstacle in the image is a blue table that sits on top of a cement surface.
2. it is located towards the center and slightly to the left of the frame.
3. to navigate around this obstacle, you should move right or left depending on your current position relative to the table.",5923.77,left
415,bench,0.273,25.74,0,[FAST MODE - HIGH CONF],147.15,left
416,bench,0.251,22.04,1,"1. the obstacle in the image is a blue folding chair.
2. the blue folding chair is located on the right side of the image.
3. to navigate around the chair, move to the left until you are clear of the chair's path.",11594.71,left
417,person,0.335,26.38,0,[FAST MODE - HIGH CONF],167.87,left
418,person,0.257,24.47,1,"1. the obstacle in the image is a person standing in front of another person, blocking their view.
2. the blocked-off area is on the left side of the photo.
3. to move around this obstacle, one should either walk past them or ask politely to be moved out of the way.",13268.8,left
419,person,0.257,25.55,1,"1. the obstacle in the image is a dog that appears to be running.
2. the dog is located on the right side of the view, near a blue railing.
3. to avoid hitting the dog, move to the left side and maintain distance from it.",6708.61,left
420,person,0.257,26.04,1,"1. the obstacle in the image is a tree branch that is blocking the path.
2. the tree branch is located on the left side of the view.
3. to navigate around the obstacle, move to the right until you are clear of the tree branch.",6267.98,left
421,person,0.273,25.61,0,[FAST MODE - HIGH CONF],231.43,left
422,person,0.286,26.58,0,[FAST MODE - HIGH CONF],140.52,left
423,person,0.279,27.6,0,[FAST MODE - HIGH CONF],153.25,left
424,potted plant,0.255,4.58,0,[FAST MODE - TOO CLOSE],189.38,right
425,person,0.298,26.13,0,[FAST MODE - HIGH CONF],205.73,left
426,person,0.292,25.76,0,[FAST MODE - HIGH CONF],197.85,left
427,chair,0.259,20.14,1,"1. the obstacle in the image is a brown bag tied to the leg of a blue chair.
2. it is located on the left side of the view.
3. to avoid the obstacle, move towards the right side of the view.",7660.21,left
428,person,0.253,24.98,1,"1. the obstacle in the image is a person with blurry features standing between another person and a wall, making it difficult to see their face clearly.
2. the person in the middle of the view is on the left side of the photo.
3. to navigate around this obstacle, one should move right or towards the wall where they are standing.",8649.18,left
429,person,0.27,25.55,0,[FAST MODE - HIGH CONF],273.41,left
430,person,0.259,25,1,"1. the object in the image is a bench that someone is sitting on.
2. it is located to the left of the view.
3. to move forward, you should move right.",5925.7,left
431,person,0.251,25.64,1,"1) the obstacle in the image appears to be a person sitting on a blue chair.
2) the person is situated towards the left of the view.
3) to navigate around this obstacle, one should move right or towards the center of the image where no other obstructions are present.",15169.25,left
432,person,0.345,24.52,0,[FAST MODE - HIGH CONF],268.36,left
433,person,0.258,26.13,1,"1. the obstacle in the image is likely a blue chair.
2. the blue chair is located on the right side of the image.
3. to navigate around this obstacle, one should move to the left or continue forward if there's enough space.",6412.19,left
434,person,0.253,27.37,1,"1. the obstacle is a person walking down the sidewalk.
2. it is on the right of the view.
3. move to the left to avoid the person.",5334.61,left
435,person,0.287,26.3,0,[FAST MODE - HIGH CONF],147.61,left
436,chair,0.255,20.08,1,"1. the obstacle in the image is a blue chair.
2. it is on the right side of the view.
3. move to the left to avoid hitting the blue chair.",5234.32,left
437,person,0.255,26.08,1,"1. the obstacle in the image appears to be a dog on a leash held by a woman and child.
2. the dog is located on the ground, between the woman and child who are walking together.
3. to continue forward without touching the dog's leash, you should move right or slightly towards the edge of the image away from the dog.",6343.92,right
438,potted plant,0.333,5.36,0,[FAST MODE - TOO CLOSE],180.22,right
439,potted plant,0.256,6.66,0,[FAST MODE - TOO CLOSE],179.63,right
440,chair,0.262,20.8,0,[FAST MODE - HIGH CONF],137.13,left
441,person,0.32,24.98,0,[FAST MODE - HIGH CONF],137.97,left
442,person,0.259,25.26,1,"1. the obstacle in the image is a person wearing a cowboy hat and carrying a bag.
2. this person is located on the left side of the view.
3. to avoid this obstacle, you should move to the right.",5218.17,left
443,person,0.3,24.94,0,[FAST MODE - HIGH CONF],157.05,left
444,person,0.25,27.24,1,"1. the obstacle in the image is likely a tree.
2. it is located on the left side of the view.
3. to avoid the obstacle, move to the right or away from the tree.",17330.12,left
445,person,0.253,26.88,1,"1) the obstacle in the image appears to be a tree.
2) it is located on the left side of the view, just behind the woman and child.
3) to avoid this obstacle, they should move away from it or change direction.",5650.2,left
446,person,0.262,27.08,0,[FAST MODE - HIGH CONF],136.06,left
447,potted plant,0.279,15.24,0,[FAST MODE - HIGH CONF],130.76,right
448,potted plant,0.263,18.35,0,[FAST MODE - HIGH CONF],132.03,right
449,person,0.258,24.65,1,"1. the obstacle in the image is likely a person standing near the woman and child.
2. it is located on the right side of the view.
3. to avoid the obstacle, move to the left or towards the wall.",5475.91,left
450,person,0.298,26.29,0,[FAST MODE - HIGH CONF],139.77,left
451,person,0.334,27.16,0,[FAST MODE - HIGH CONF],133.39,left
452,potted plant,0.297,10.5,0,[FAST MODE - HIGH CONF],129.05,right
453,person,0.279,23.26,0,[FAST MODE - HIGH CONF],134.88,left
454,person,0.251,27.24,1,"1. the obstacle in the image is a tree trunk.
2. it is located to the left of both the woman and child.
3. to navigate around this obstacle, you should move right.",11007.98,left
455,person,0.265,28.37,0,[FAST MODE - HIGH CONF],136.92,left
456,person,0.288,27.39,0,[FAST MODE - HIGH CONF],131.99,left
457,bench,0.265,23.67,0,[FAST MODE - HIGH CONF],122.46,left
458,person,0.272,26.76,0,[FAST MODE - HIGH CONF],131.31,left
459,person,0.261,28.71,0,[FAST MODE - HIGH CONF],128.87,left
460,person,0.261,27.45,0,[FAST MODE - HIGH CONF],144.13,left
461,chair,0.286,22.66,0,[FAST MODE - HIGH CONF],160.07,left
462,person,0.264,26.03,0,[FAST MODE - HIGH CONF],169.76,left
463,person,0.269,26.82,0,[FAST MODE - HIGH CONF],169.67,left
464,person,0.279,26.19,0,[FAST MODE - HIGH CONF],183.2,left
465,chair,0.277,20.01,0,[FAST MODE - HIGH CONF],173.79,left
466,chair,0.255,21.64,1,"1. the obstacle in the image is likely a bag hanging from one of the blue chairs.
2. the bag is located on the left side of the view, hanging off the backrest of one of the chairs.
3. to navigate around this obstacle, move to the right and carefully avoid getting caught by the hanging bag.",6420.56,left
467,bench,0.259,22.5,1,"1. the obstacle in the image is a brown dog toy hanging from a blue chair.
2. the dog toy is located on the left side of the view.
3. to navigate around this obstacle, one should move away from the chair and to the right or left depending on their current position.",5835.09,left
468,person,0.251,27.86,1,"1. the obstacle in the image is likely a tree trunk.
2. it is located on the right side of the view, behind the woman and child.
3. to avoid the obstacle, move to the left.",17238.86,left
469,bench,0.254,21.95,1,"1. the obstacle in the image is a brown bag hanging off the side of a blue chair.
2. the brown bag is located on the right side of the chair, dangling over its edge.
3. move the bag away from the chair's edge to prevent it from falling or causing an accident.",6323.22,right
470,person,0.275,28.11,0,[FAST MODE - HIGH CONF],162.1,left
471,person,0.259,27.06,1,"1. the obstacle in the image is likely a person walking by in the background.
2. it is located on the right side of the view.
3. to avoid bumping into the person, move to the left.",5641.71,left
472,person,0.27,29,0,[FAST MODE - HIGH CONF],217.1,left
473,person,0.287,29.24,0,[FAST MODE - HIGH CONF],137.14,left
474,person,0.25,25.79,1,"what the obstacle likely is: the blurred figure in center with long hair.

where it is located: in the middle of the image, not on any side specifically.

navigation instruction: move towards the right to see the person clearly.",11191.78,right
475,person,0.264,26.62,0,[FAST MODE - HIGH CONF],287.69,left
476,person,0.282,29.15,0,[FAST MODE - HIGH CONF],153.36,left
477,person,0.323,27.63,0,[FAST MODE - HIGH CONF],149.54,left
478,person,0.361,27.04,0,[FAST MODE - HIGH CONF],146.59,left
479,person,0.284,27.3,0,[FAST MODE - HIGH CONF],156.12,left
480,person,0.257,26.13,1,"1. the person has a cane, which is an obstacle that helps them navigate their surroundings.
2. the cane is located in the center of the image, held by the woman with long hair.
3. to avoid hitting the cane, move to either side or slightly behind it.",6412.82,none
481,person,0.261,25.98,0,[FAST MODE - HIGH CONF],192.87,left
482,person,0.256,26.65,1,"1. the obstacle in the image is a person's leg on a chair.
2. it is located to the right of the center of the image.
3. move left or forward to continue your path around this obstacle.",5642.65,left
483,potted plant,0.304,5.02,0,[FAST MODE - TOO CLOSE],255.51,right
484,person,0.257,28.46,1,"1. the obstacle in the image is a person standing near a blue chair.
2. the person and the chair are located on the right side of the view.
3. to navigate around this obstacle, one should move to the left side of the view.",5606.82,left
485,person,0.291,27.93,0,[FAST MODE - HIGH CONF],160.02,left
486,potted plant,0.252,18.57,1,"1. the chair in front of the table is blocking the way for someone to reach the potted plant with palm fronds on top.
2. it is located on the left side of the view.
3. to navigate, move right and then forward until you can access the potted plant without obstructing your path.",6081.14,left
487,person,0.27,28.28,0,[FAST MODE - HIGH CONF],148.52,left
488,potted plant,0.274,4.67,0,[FAST MODE - TOO CLOSE],126.17,right
489,chair,0.307,22.07,0,[FAST MODE - HIGH CONF],129.95,left
490,chair,0.326,22.85,0,[FAST MODE - HIGH CONF],152.39,left
491,chair,0.277,23.41,0,[FAST MODE - HIGH CONF],156.72,left
492,person,0.267,26.42,0,[FAST MODE - HIGH CONF],168.59,left
493,person,0.288,27.98,0,[FAST MODE - HIGH CONF],160.7,left
494,person,0.256,27.04,1,"1) the obstacle in the image is a person sitting down.
2) the person sitting down is located on the right side of the view.
3) to avoid the obstacle, one should move to the left or center of the image.",6322.23,left
495,potted plant,0.324,4.43,0,[FAST MODE - TOO CLOSE],208.52,right
496,potted plant,0.327,14.99,0,[FAST MODE - HIGH CONF],134.31,right
497,potted plant,0.251,15.04,1,"the obstacle in the image is a large plant pot filled with rocks and plants. it is located on the right side of the view. to navigate around this obstacle, you should move to the left or proceed carefully past it while keeping your surroundings in mind.",5877.61,left
498,person,0.253,28.1,1,"1. the obstacle in the image is a person wearing a green jacket who is standing between two other people, one of whom has a hand on their hip.
2. the person in the green jacket is located to the right of the woman with her hand on her hip and slightly behind her.
3. to navigate around this obstacle, you should move left towards the woman with her hand on her hip.",8759.13,left
499,potted plant,0.262,13.54,0,[FAST MODE - HIGH CONF],285.01,right
500,person,0.376,26.11,0,[FAST MODE - HIGH CONF],148.76,left
501,person,0.304,24,0,[FAST MODE - HIGH CONF],142.17,left
502,person,0.266,23.22,0,[FAST MODE - HIGH CONF],164.83,left
503,person,0.316,28.72,0,[FAST MODE - HIGH CONF],154.68,left
504,person,0.267,27.94,0,[FAST MODE - HIGH CONF],154.38,left
505,potted plant,0.256,9.93,0,[FAST MODE - TOO CLOSE],168.73,right
506,bench,0.274,27.69,0,[FAST MODE - HIGH CONF],498.92,left
507,potted plant,0.274,20.43,0,[FAST MODE - HIGH CONF],182.97,right
508,person,0.267,28.05,0,[FAST MODE - HIGH CONF],174.01,left
509,chair,0.332,21.48,0,[FAST MODE - HIGH CONF],197.88,left
510,chair,0.263,22.09,0,[FAST MODE - HIGH CONF],205.4,left
511,chair,0.31,23.03,0,[FAST MODE - HIGH CONF],177.6,left
512,person,0.251,23.29,1,"1. the obstacle in the image is a blue chair that the person seems to be sitting on.
2. the blue chair is located on the left side of the image.
3. to navigate around the obstacle, move your blind user away from the blue chair towards the right side of the image.",13290.35,left
513,person,0.266,29,0,[FAST MODE - HIGH CONF],715.41,left
514,person,0.268,26.97,0,[FAST MODE - HIGH CONF],215.13,left
515,person,0.315,22.83,0,[FAST MODE - HIGH CONF],183.31,left
516,person,0.296,21.36,0,[FAST MODE - HIGH CONF],194.28,left
517,person,0.253,28.8,1,"1. the obstacle in the image is likely a man standing up and blocking someone's way who is sitting on a blue chair.
2. it is positioned on the right side of the view, with the person sitting in the chair to their left.
3. move right to get around the person standing.",6803.88,left
